"","NOX","O3","PM10","RH","SR","TOUT","WSR","WDR","NOX_categorias","O3_categorias","PM10_categorias","RH_categorias","SR_categorias","TOUT_categorias","WSR_categorias","WDR_categorias"
"8227",31.9,48,164,65,0.342,20.85,13.4,85,"Intervalo 4","Intervalo 5",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"8228",26.8,38,116,65,0.316,20.99,11.4,86,"Intervalo 3","Intervalo 4",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"8229",27.6,26,81,67,0.32,20.55,8.4,115,"Intervalo 3","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"8231",89.1,4,108,73,0.625,19.06,2.6,107,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"8232",94.9,4,124,75,0.653,18.6,3.3,105,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"8233",45.3,7,128,75,0.406,19.17,8.7,135,"Intervalo 5","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"8234",29.6,8,75,78,0.327,19.11,9.9,138,"Intervalo 3","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"8235",32.1,5,73,82,0.34,18.64,7.3,150,"Intervalo 4","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"8236",31.8,4,79,83,0.337,18.36,3.6,44,"Intervalo 4","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 5"
"8238",39.7,3,75,85,0.377,18.3,2.2,15,"Intervalo 4","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 2"
"8239",47.2,3,83,85,0.414,18.33,2,97,"Intervalo 5","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"8245",19.8,32,69,53,0.287,25.34,3.7,136,"Intervalo 2","Intervalo 4",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"8246",19.4,38,78,54,0.285,25.06,9.7,116,"Intervalo 2","Intervalo 4",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"8247",27.6,37,88,57,0.325,24.59,12.4,109,"Intervalo 3","Intervalo 4",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"8248",35.5,42,112,58,0.364,24.3,13.8,104,"Intervalo 4","Intervalo 5",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"8249",38.8,46,123,59,0.38,23.88,15.2,111,"Intervalo 4","Intervalo 5",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"8250",35,51,129,62,0.36,23.1,15.5,121,"Intervalo 4",NA,NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"8251",29.6,47,119,67,0.331,22.09,13.5,127,"Intervalo 3","Intervalo 5",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"8252",31.7,43,110,69,0.341,21.13,14.1,138,"Intervalo 4","Intervalo 5",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"8253",30.1,37,119,70,0.332,20.63,11.6,134,"Intervalo 4","Intervalo 4",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"8254",39.5,22,106,72,0.379,20.24,6,151,"Intervalo 4","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"8255",66,9,103,74,0.51,19.54,3.2,28,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 3"
"8269",19,26,86,61,0.28,22.57,7.6,117,"Intervalo 2","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"8270",22.1,28,77,62,0.295,22.79,9,107,"Intervalo 3","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"8271",15.9,29,87,59,0.265,23.25,12.2,110,"Intervalo 2","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"8272",13.1,31,54,57,0.251,23.65,14.4,128,"Intervalo 2","Intervalo 4",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"8273",13.5,35,51,56,0.253,23.42,16.4,136,"Intervalo 2","Intervalo 4",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"8274",18,26,59,58,0.275,22.95,14.8,123,"Intervalo 2","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"8275",25,20,56,62,0.308,22.09,12.2,117,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"8276",30.5,11,58,66,0.335,20.96,10.1,109,"Intervalo 4","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"8277",35.8,7,65,72,0.36,20.09,9,116,"Intervalo 4","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"8278",35.6,6,78,75,0.358,19.43,6.2,137,"Intervalo 4","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"8279",48.5,4,76,76,0.422,19.08,6.1,156,"Intervalo 5","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"8280",57.8,3,93,77,0.468,18.79,4,151,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"8281",52.5,3,78,79,0.441,18.45,3.2,143,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"8282",27.4,7,76,80,0.315,18.53,4.2,146,"Intervalo 3","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"8283",20,10,54,80,0.279,18.85,6.4,147,"Intervalo 2","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"8284",14.2,13,36,79,0.25,18.82,7.2,144,"Intervalo 2","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"8286",17.5,11,57,81,0.265,18.52,5.2,163,"Intervalo 2","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"8293",19.7,23,57,58,0.282,22.56,4.8,159,"Intervalo 2","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"8294",16.7,28,49,56,0.268,23.49,6.5,113,"Intervalo 2","Intervalo 3","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"8295",29.3,30,57,63,0.329,22.32,10.3,107,"Intervalo 3","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"8296",31.2,35,95,63,0.339,22.63,9.7,104,"Intervalo 4","Intervalo 4",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"8297",40.3,37,111,62,0.385,23.12,10.1,97,"Intervalo 5","Intervalo 4",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"8298",45,34,138,63,0.408,22.68,10.4,98,"Intervalo 5","Intervalo 4",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"8299",53.2,23,131,68,0.448,21.67,11.2,113,NA,"Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"8300",53.9,16,146,75,0.449,20.27,8.8,115,NA,"Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"8301",69.4,8,133,79,0.525,19,4,66,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"8302",83.5,5,159,80,0.595,18.88,4.6,152,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"8304",61.5,7,166,80,0.482,16.87,4.4,31,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 4"
"8315",32.5,18,61,17,0.35,26.34,6,141,"Intervalo 4","Intervalo 2",NA,"Intervalo 2","Intervalo 1","Intervalo 3","Intervalo 1",NA
"8321",33.5,52,49,17,0.36,30.55,15.1,109,"Intervalo 4",NA,"Intervalo 5","Intervalo 2","Intervalo 1","Intervalo 4","Intervalo 2",NA
"8322",38.1,45,120,23,0.382,29.05,13.5,113,"Intervalo 4","Intervalo 5",NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 2",NA
"8323",40.1,32,98,26,0.389,27.23,9.7,127,"Intervalo 5","Intervalo 4",NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 1",NA
"8324",69,17,91,30,0.532,25.18,4.3,77,NA,"Intervalo 2",NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 1",NA
"8327",156.7,4,155,39,0.865,20.79,3.5,7,NA,"Intervalo 1",NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 1"
"8329",101.4,5,133,41,0.656,19,4.1,2,NA,"Intervalo 1",NA,"Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 1"
"8341",24.6,27,37,34,0.303,19.72,10,98,"Intervalo 3","Intervalo 3","Intervalo 4","Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 1",NA
"8342",22.8,32,86,33,0.292,19.58,10.5,129,"Intervalo 3","Intervalo 4",NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"8343",21.7,36,74,30,0.289,20.53,9.6,107,"Intervalo 3","Intervalo 4",NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 1",NA
"8344",17.2,40,63,29,0.267,20.44,12.1,113,"Intervalo 2","Intervalo 4",NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 2",NA
"8345",16.3,40,59,28,0.262,20.47,13.1,117,"Intervalo 2","Intervalo 4",NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 2",NA
"8346",20.2,36,55,28,0.281,20.07,12.7,113,"Intervalo 3","Intervalo 4",NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 2",NA
"8347",23.9,30,61,29,0.298,18.91,10.6,118,"Intervalo 3","Intervalo 3",NA,"Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 2",NA
"8348",64.2,14,66,33,0.498,17.3,6.3,78,NA,"Intervalo 2",NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 1",NA
"8349",110.7,5,79,36,0.709,16.13,2.8,38,NA,"Intervalo 1",NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 4"
"8350",95.8,4,96,39,0.653,14.82,4.2,49,NA,"Intervalo 1",NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 5"
"8351",93.1,5,101,41,0.638,14.2,4,35,NA,"Intervalo 1",NA,"Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 4"
"8352",109.8,4,79,45,0.721,13.46,2.5,29,NA,"Intervalo 1",NA,"Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 3"
"8354",113.1,4,93,50,0.736,12.5,3.4,84,NA,"Intervalo 1",NA,"Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 1",NA
"8355",47.1,5,111,51,0.407,11.77,3.9,8,"Intervalo 5","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 1"
"8356",28.8,11,71,52,0.315,11.21,3.3,10,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 1"
"8358",69.5,4,64,52,0.518,11.7,1.9,154,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"8359",86.8,4,72,51,0.574,11.44,4.6,134,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"8360",94.5,4,89,53,0.641,10.53,3.8,24,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 3"
"8363",36,20,124,37,0.356,16.02,6.6,112,"Intervalo 4","Intervalo 2",NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 1",NA
"8364",22.1,29,68,35,0.293,17.09,9,113,"Intervalo 3","Intervalo 3",NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 1",NA
"8365",32.2,33,47,33,0.34,18.16,10.5,115,"Intervalo 4","Intervalo 4","Intervalo 5","Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"8366",39,42,79,32,0.375,19.13,10.6,112,"Intervalo 4","Intervalo 5",NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"8367",36.6,51,92,32,0.364,19.83,12,98,"Intervalo 4",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"8368",25.8,48,94,31,0.31,20.29,13.8,111,"Intervalo 3","Intervalo 5",NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 2",NA
"8369",22.7,45,84,31,0.294,20.24,15.3,112,"Intervalo 3","Intervalo 5",NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 2",NA
"8370",23.8,38,71,34,0.3,19.9,14.6,100,"Intervalo 3","Intervalo 4",NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"8371",23.9,31,63,38,0.298,18.85,14.3,97,"Intervalo 3","Intervalo 4",NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"8372",34.9,18,70,40,0.352,17.73,11,114,"Intervalo 4","Intervalo 2",NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"8373",42,11,60,42,0.387,16.81,7.1,130,"Intervalo 5","Intervalo 2",NA,"Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 1",NA
"8374",92.3,4,71,44,0.637,16.07,4.8,153,NA,"Intervalo 1",NA,"Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 1",NA
"8375",118.9,4,93,47,0.734,15.12,1.8,106,NA,"Intervalo 1",NA,"Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 1",NA
"8378",61.8,4,86,54,0.481,13.65,4.1,130,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"8390",32.6,32,46,34,0.347,21.82,8.7,110,"Intervalo 4","Intervalo 4","Intervalo 5","Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 1",NA
"8391",21.2,41,85,35,0.29,22.12,10.2,110,"Intervalo 3","Intervalo 5",NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 2",NA
"8392",20.6,42,67,38,0.287,22.35,12.2,112,"Intervalo 3","Intervalo 5",NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 2",NA
"8393",18.4,42,77,41,0.275,21.96,14.6,116,"Intervalo 2","Intervalo 5",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"8394",19.8,43,79,43,0.282,21.54,15.3,124,"Intervalo 2","Intervalo 5",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"8395",23.6,33,83,45,0.299,20.53,13.8,123,"Intervalo 3","Intervalo 4",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"8396",37.8,20,69,51,0.369,19.1,13.8,116,"Intervalo 4","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"8397",21.9,31,87,54,0.288,18.79,15.2,98,"Intervalo 3","Intervalo 4",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"8398",18.5,26,64,51,0.271,17.54,16.7,125,"Intervalo 2","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"8399",16.7,28,59,51,0.261,17.2,16.4,114,"Intervalo 2","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"8400",11,33,41,49,0.232,17.08,17.5,117,"Intervalo 2","Intervalo 4","Intervalo 5","Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 2",NA
"8401",12.8,31,47,47,0.241,15.94,16.9,122,"Intervalo 2","Intervalo 4","Intervalo 5","Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 2",NA
"8402",18.3,27,37,40,0.267,14.58,7.8,44,"Intervalo 2","Intervalo 3","Intervalo 4","Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 5"
"8403",12.1,29,35,38,0.235,14.04,10.3,74,"Intervalo 2","Intervalo 3","Intervalo 4","Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"8404",10.4,28,41,38,0.226,13.55,7.9,68,"Intervalo 2","Intervalo 3","Intervalo 5","Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 1",NA
"8407",16.5,22,36,39,0.255,12.72,6.6,85,"Intervalo 2","Intervalo 3","Intervalo 4","Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 1",NA
"8408",22.8,16,26,43,0.285,11.25,8.7,79,"Intervalo 3","Intervalo 2","Intervalo 3","Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 1",NA
"8409",20.5,15,21,48,0.272,10.31,12.4,98,"Intervalo 3","Intervalo 2","Intervalo 3","Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 2",NA
"8410",22.9,12,31,56,0.283,9.04,13.5,100,"Intervalo 3","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 1","Intervalo 2",NA
"8411",24.7,13,41,55,0.292,9.31,12.2,106,"Intervalo 3","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 1","Intervalo 2",NA
"8412",22.5,16,40,51,0.28,9.9,12.5,101,"Intervalo 3","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 1","Intervalo 2",NA
"8413",19.4,20,47,47,0.268,11.6,11.1,97,"Intervalo 2","Intervalo 2","Intervalo 5","Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 2",NA
"8414",19.5,24,42,40,0.271,13.35,12,100,"Intervalo 2","Intervalo 3","Intervalo 5","Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"8415",16.9,28,42,36,0.258,13.71,13.4,98,"Intervalo 2","Intervalo 3","Intervalo 5","Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"8416",16.8,30,53,34,0.258,13.97,14.6,104,"Intervalo 2","Intervalo 3",NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"8417",20.1,29,44,33,0.275,13.88,15.8,107,"Intervalo 3","Intervalo 3","Intervalo 5","Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"8418",22.4,25,54,34,0.285,13.14,15.5,102,"Intervalo 3","Intervalo 3",NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"8419",24.6,23,51,34,0.294,12.09,13.5,104,"Intervalo 3","Intervalo 3",NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"8420",29.7,18,60,47,0.319,11.26,14.5,122,"Intervalo 3","Intervalo 2",NA,"Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 2",NA
"8421",31.6,11,67,50,0.328,10.26,13.7,111,"Intervalo 4","Intervalo 2",NA,"Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 2",NA
"8422",33.9,9,58,45,0.339,9.79,12.3,105,"Intervalo 4","Intervalo 1",NA,"Intervalo 5","Intervalo 1","Intervalo 1","Intervalo 2",NA
"8423",27.5,12,52,43,0.306,9.43,13.5,113,"Intervalo 3","Intervalo 2",NA,"Intervalo 5","Intervalo 1","Intervalo 1","Intervalo 2",NA
"8424",22.6,16,44,41,0.281,9.05,14.8,115,"Intervalo 3","Intervalo 2","Intervalo 5","Intervalo 5","Intervalo 1","Intervalo 1","Intervalo 2",NA
"8425",20.7,17,41,41,0.271,8.79,10.8,119,"Intervalo 3","Intervalo 2","Intervalo 5","Intervalo 5","Intervalo 1","Intervalo 1","Intervalo 2",NA
"8426",16.3,21,32,36,0.249,8.8,11.7,128,"Intervalo 2","Intervalo 3","Intervalo 4","Intervalo 4","Intervalo 1","Intervalo 1","Intervalo 2",NA
"8427",12.1,25,30,31,0.228,8.78,10.7,122,"Intervalo 2","Intervalo 3","Intervalo 3","Intervalo 4","Intervalo 1","Intervalo 1","Intervalo 2",NA
"8428",13.4,23,22,33,0.235,8.22,10.6,121,"Intervalo 2","Intervalo 3","Intervalo 3","Intervalo 4","Intervalo 1","Intervalo 1","Intervalo 2",NA
"8430",15.1,20,16,39,0.241,7,4.2,47,"Intervalo 2","Intervalo 2","Intervalo 2","Intervalo 4","Intervalo 1","Intervalo 1","Intervalo 1","Intervalo 5"
"8431",24.1,17,18,38,0.287,7.59,6.4,72,"Intervalo 3","Intervalo 2","Intervalo 2","Intervalo 4","Intervalo 1","Intervalo 1","Intervalo 1",NA
"8432",16,20,25,39,0.248,8.05,11.3,112,"Intervalo 2","Intervalo 2","Intervalo 3","Intervalo 4","Intervalo 1","Intervalo 1","Intervalo 2",NA
