"","NOX","O3","PM10","RH","SR","TOUT","WSR","WDR","NOX_categorias","O3_categorias","PM10_categorias","RH_categorias","SR_categorias","TOUT_categorias","WSR_categorias","WDR_categorias"
"13206",8.1,15,16,74,0,24.94,8.4,19,"Intervalo 1","Intervalo 2","Intervalo 2",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"13207",11.9,12,24,76,0,24.78,8.9,18,"Intervalo 2","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"13208",15.2,12,20,76,0,25.25,8.1,17,"Intervalo 2","Intervalo 2","Intervalo 2",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"13209",13,17,24,70,0,27.09,5.7,16,"Intervalo 2","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"13210",13.7,22,33,63,0,28.49,7.5,13,"Intervalo 2","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"13211",12.7,32,38,56,0,30.91,6.4,14,"Intervalo 2","Intervalo 4","Intervalo 4",NA,"Intervalo 1","Intervalo 4","Intervalo 1","Intervalo 2"
"13212",11.9,55,38,49,0,32.35,8.7,20,"Intervalo 2",NA,"Intervalo 4","Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 1","Intervalo 2"
"13213",18.8,52,34,46,0,33.24,10.9,20,"Intervalo 2",NA,"Intervalo 4","Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 2"
"13214",9.5,58,34,44,0,33.78,15,23,"Intervalo 1",NA,"Intervalo 4","Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"13215",7.7,46,24,41,0,34.23,15.3,22,"Intervalo 1","Intervalo 5","Intervalo 3","Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"13216",9.1,50,22,39,0,35.25,12.9,22,"Intervalo 1","Intervalo 5","Intervalo 3","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"13217",10.3,47,28,40,0,34.73,14,21,"Intervalo 2","Intervalo 5","Intervalo 3","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"13218",10.8,39,27,38,0,34.74,13,22,"Intervalo 2","Intervalo 4","Intervalo 3","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"13219",12.7,32,22,36,0,34.83,13.2,23,"Intervalo 2","Intervalo 4","Intervalo 3","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"13220",10.3,24,22,48,0,32.22,15.7,18,"Intervalo 2","Intervalo 3","Intervalo 3","Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 2"
"13222",7.8,24,23,56,0,29.86,18.1,22,"Intervalo 1","Intervalo 3","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 3"
"13223",7.2,23,17,62,0,28.5,17,21,"Intervalo 1","Intervalo 3","Intervalo 2",NA,"Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 3"
"13224",7.3,22,13,67,0,27.34,15.5,20,"Intervalo 1","Intervalo 3","Intervalo 2",NA,"Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 2"
"13225",8.4,20,13,67,0,26.46,10.1,20,"Intervalo 1","Intervalo 2","Intervalo 2",NA,"Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 2"
"13226",9.1,18,18,70,0,26.53,8.2,17,"Intervalo 1","Intervalo 2","Intervalo 2",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"13227",9.9,17,18,72,0,26.06,8.6,17,"Intervalo 1","Intervalo 2","Intervalo 2",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"13228",9,17,22,73,0,25.69,6.5,19,"Intervalo 1","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"13229",10.4,14,33,75,0,25.29,6.5,13,"Intervalo 2","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"13230",12.2,12,19,76,0,25.16,7.3,17,"Intervalo 2","Intervalo 2","Intervalo 2",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"13231",14,12,23,75,0,25.44,6,19,"Intervalo 2","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"13232",17.2,12,24,75,0,25.67,8.8,18,"Intervalo 2","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"13234",18.6,19,29,68,0,28.06,6,16,"Intervalo 2","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"13235",16,28,34,64,0,28.38,9.4,16,"Intervalo 2","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"13236",11.2,39,27,57,0,30.84,9.3,22,"Intervalo 2","Intervalo 4","Intervalo 3",NA,"Intervalo 1","Intervalo 4","Intervalo 1","Intervalo 3"
"13237",7.7,46,28,47,0,33.2,7.5,19,"Intervalo 1","Intervalo 5","Intervalo 3","Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 1","Intervalo 2"
"13238",11.8,52,26,43,0,33.57,9,23,"Intervalo 2",NA,"Intervalo 3","Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 1","Intervalo 3"
"13239",11.4,67,30,42,0,33.87,10.9,20,"Intervalo 2",NA,"Intervalo 3","Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 2"
"13240",9.4,52,36,41,0,33.74,13.1,16,"Intervalo 1",NA,"Intervalo 4","Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 2"
"13241",11.8,26,53,59,0,29.13,13.1,10,"Intervalo 2","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 1"
"13242",9,29,25,70,0,25.96,12.9,18,"Intervalo 1","Intervalo 3","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 2"
"13243",14.9,23,13,74,0,24.42,8.7,26,"Intervalo 2","Intervalo 3","Intervalo 2",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 3"
"13245",33.3,7,20,74,0,25.38,9.5,27,"Intervalo 4","Intervalo 1","Intervalo 2",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 3"
"13246",26,10,21,71,0,24.27,7.2,14,"Intervalo 3","Intervalo 1","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"13247",20.1,13,16,73,0,24,5.2,21,"Intervalo 3","Intervalo 2","Intervalo 2",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 3"
"13248",20.4,11,22,76,0,24.33,7.5,15,"Intervalo 3","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"13249",20,8,21,81,0,23.36,7.3,9,"Intervalo 2","Intervalo 1","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 1"
"13250",17,10,24,81,0,23.42,4,20,"Intervalo 2","Intervalo 1","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"13251",14.8,13,18,81,0,24.19,6.1,17,"Intervalo 2","Intervalo 2","Intervalo 2",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"13252",16.2,10,21,78,0,22.93,6.8,12,"Intervalo 2","Intervalo 1","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"13253",13.9,13,16,81,0,23.22,6.8,14,"Intervalo 2","Intervalo 2","Intervalo 2",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"13254",12.5,13,16,84,0,23.38,6.6,12,"Intervalo 2","Intervalo 2","Intervalo 2",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"13255",16.1,9,24,84,0,23.02,5.5,13,"Intervalo 2","Intervalo 1","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"13256",19.3,11,36,84,0,24.14,7,15,"Intervalo 2","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"13257",19.2,14,33,79,0,25.49,8.5,15,"Intervalo 2","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"13258",14.4,21,31,72,0,26.66,8.8,16,"Intervalo 2","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"13259",12.8,29,31,62,0,28.36,8.3,19,"Intervalo 2","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"13260",8.8,42,24,54,0,29.94,10.6,20,"Intervalo 1","Intervalo 5","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 2"
"13262",7.2,38,20,47,0,31.11,15.9,21,"Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"13263",6.9,40,23,44,0,31.65,15.2,22,"Intervalo 1","Intervalo 4","Intervalo 3","Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"13264",7.7,39,18,43,0,32.13,15.4,23,"Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"13265",7.8,38,19,40,0,32.56,16.5,21,"Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"13266",8.3,35,16,40,0,32.64,14.9,23,"Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"13267",8.5,32,15,42,0,32.44,15.6,23,"Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"13268",12.3,23,18,48,0,30.74,15.1,22,"Intervalo 2","Intervalo 3","Intervalo 2","Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"13269",15.1,17,29,56,0,29.06,15.2,21,"Intervalo 2","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 3"
"13270",15.7,15,39,60,0,28.1,12.9,19,"Intervalo 2","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 2"
"13271",17.8,10,37,65,0,27.26,11.9,19,"Intervalo 2","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 2"
"13272",10.6,14,34,69,0,26.52,12.4,20,"Intervalo 2","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 2"
"13273",13.9,9,34,70,0,26.1,13.2,18,"Intervalo 2","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 2"
"13274",10.7,10,22,73,0,25.62,12.6,19,"Intervalo 2","Intervalo 1","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 2"
"13275",9,11,25,75,0,25.28,14.3,19,"Intervalo 1","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 2"
"13276",7.8,11,20,77,0,24.89,11.6,20,"Intervalo 1","Intervalo 2","Intervalo 2",NA,"Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 2"
"13277",6.6,12,23,79,0,24.57,9.9,19,"Intervalo 1","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"13278",8.1,11,26,79,0,24.46,8.7,18,"Intervalo 1","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"13279",11.2,9,28,79,0,24.38,8.9,17,"Intervalo 2","Intervalo 1","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"13280",12.3,11,28,79,0,24.48,8.7,16,"Intervalo 2","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"13281",15.4,14,33,75,0,25.59,8,17,"Intervalo 2","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"13282",13.8,18,35,69,0,27.19,8.3,18,"Intervalo 2","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"13283",11.2,31,39,60,0,29.37,6.9,20,"Intervalo 2","Intervalo 4","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"13284",9.8,42,32,55,0,30.22,9.5,19,"Intervalo 1","Intervalo 5","Intervalo 4",NA,"Intervalo 1","Intervalo 4","Intervalo 1","Intervalo 2"
"13286",7.9,41,31,43,0,33.42,12.7,22,"Intervalo 1","Intervalo 5","Intervalo 4","Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"13287",7.8,44,39,45,0,33.49,14.1,21,"Intervalo 1","Intervalo 5","Intervalo 4","Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"13288",9.3,47,33,44,0,34.03,12.4,22,"Intervalo 1","Intervalo 5","Intervalo 4","Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"13289",9.3,48,40,44,0,33.88,11.6,21,"Intervalo 1","Intervalo 5","Intervalo 4","Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"13290",12.2,36,43,47,0,30.97,16,24,"Intervalo 2","Intervalo 4","Intervalo 5","Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"13291",13.4,30,30,54,0,30.17,4.8,29,"Intervalo 2","Intervalo 3","Intervalo 3",NA,"Intervalo 1","Intervalo 4","Intervalo 1","Intervalo 3"
"13292",18.5,23,36,52,0,30.56,6.1,13,"Intervalo 2","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 4","Intervalo 1","Intervalo 2"
"13293",11.9,25,31,57,0,29.46,7.5,19,"Intervalo 2","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"13294",17.5,16,28,63,0,28.67,8.4,19,"Intervalo 2","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"13295",14.5,17,34,64,0,28.58,11,21,"Intervalo 2","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 3"
"13296",13.3,14,26,68,0,27.43,10.4,17,"Intervalo 2","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 2"
"13297",13.4,12,25,70,0,26.73,7.2,14,"Intervalo 2","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"13298",17.1,8,29,71,0,26.19,6.4,14,"Intervalo 2","Intervalo 1","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"13299",12.6,11,20,73,0,25.54,8.3,17,"Intervalo 2","Intervalo 2","Intervalo 2",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"13300",11.4,11,15,76,0,25.02,7.5,16,"Intervalo 2","Intervalo 2","Intervalo 2",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"13301",10.5,12,14,77,0,24.53,7.7,15,"Intervalo 2","Intervalo 2","Intervalo 2",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"13304",12.7,14,24,77,0,25,5.5,11,"Intervalo 2","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"13305",12.6,16,24,75,0,25.71,4.8,10,"Intervalo 2","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 1"
"13306",12.3,21,31,70,0,27.19,6.1,12,"Intervalo 2","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"13307",13.9,28,34,62,0,29.5,7.5,14,"Intervalo 2","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"13308",10.9,44,33,56,0,31.12,7.8,18,"Intervalo 2","Intervalo 5","Intervalo 4",NA,"Intervalo 1","Intervalo 4","Intervalo 1","Intervalo 2"
"13310",8.7,79,40,47,0,34.06,8.9,20,"Intervalo 1",NA,"Intervalo 4","Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 1","Intervalo 2"
"13311",7.9,62,32,42,0,34.94,10.4,18,"Intervalo 1",NA,"Intervalo 4","Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 2"
"13312",6.8,56,28,38,0,35.77,11.8,19,"Intervalo 1",NA,"Intervalo 3","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 2"
"13313",6.4,53,24,36,0,36.11,13.5,21,"Intervalo 1",NA,"Intervalo 3","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"13316",9.3,43,30,39,0,34.85,10.1,22,"Intervalo 1","Intervalo 5","Intervalo 3","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"13317",12.2,30,37,43,0,34.01,12.4,21,"Intervalo 2","Intervalo 3","Intervalo 4","Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"13318",8.5,19,38,56,0,31.31,16.7,21,"Intervalo 1","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"13319",8.3,16,31,60,0,29.6,15.7,19,"Intervalo 1","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 2"
"13320",9.5,14,33,63,0,28.57,12.7,20,"Intervalo 1","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 2"
"13322",12.9,9,27,65,0,27.3,10.1,20,"Intervalo 2","Intervalo 1","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 2"
"13323",11.5,10,27,67,0,26.8,8.6,21,"Intervalo 2","Intervalo 1","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 3"
"13327",15,9,31,71,0,25.68,5.9,11,"Intervalo 2","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"13328",17.2,12,39,66,0,27.34,6,9,"Intervalo 2","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 1"
"13330",17.8,28,46,56,0,30.77,6,16,"Intervalo 2","Intervalo 3","Intervalo 5",NA,"Intervalo 1","Intervalo 4","Intervalo 1","Intervalo 2"
"13331",13.6,52,42,52,0,32.15,6.6,15,"Intervalo 2",NA,"Intervalo 5",NA,"Intervalo 1","Intervalo 4","Intervalo 1","Intervalo 2"
"13332",17.6,45,37,49,0,33.06,9.8,17,"Intervalo 2","Intervalo 5","Intervalo 4","Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 1","Intervalo 2"
"13333",12.3,56,34,45,0,34.21,12.2,19,"Intervalo 2",NA,"Intervalo 4","Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 2"
"13334",7.7,50,32,42,0,34.56,16.3,20,"Intervalo 1","Intervalo 5","Intervalo 4","Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 2"
"13335",7.7,49,35,42,0,35.49,15.4,22,"Intervalo 1","Intervalo 5","Intervalo 4","Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"13336",7,45,28,40,0,36.18,15.4,22,"Intervalo 1","Intervalo 5","Intervalo 3","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"13337",7,43,26,37,0,36.79,14.9,21,"Intervalo 1","Intervalo 5","Intervalo 3","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"13338",7.5,40,25,34,0,36.94,15,22,"Intervalo 1","Intervalo 4","Intervalo 3","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"13339",10,33,24,32,0,36.91,13.3,22,"Intervalo 1","Intervalo 4","Intervalo 3","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"13340",11.3,27,22,32,0,36.06,11.3,23,"Intervalo 2","Intervalo 3","Intervalo 3","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"13341",12.2,22,39,44,0,34.07,16.6,21,"Intervalo 2","Intervalo 3","Intervalo 4","Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"13342",9.1,20,33,56,0,31.78,17.8,21,"Intervalo 1","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"13343",7.5,20,29,61,0,30.19,16.8,20,"Intervalo 1","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 2"
"13344",11,17,28,64,0,29.07,15.3,20,"Intervalo 2","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 2"
"13345",11.3,16,27,67,0,28.21,12.8,20,"Intervalo 2","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 2"
"13346",10.1,16,35,70,0,27.62,9.3,18,"Intervalo 2","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"13347",8.9,17,25,72,0,27.22,9.3,16,"Intervalo 1","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"13348",8.3,19,26,72,0,27.01,8.8,16,"Intervalo 1","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"13349",9.1,19,30,72,0,26.73,8.4,15,"Intervalo 1","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"13350",9.6,18,35,73,0,26.3,7.4,16,"Intervalo 1","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"13351",12.9,16,29,73,0,26.35,7.3,16,"Intervalo 2","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"13352",15,18,41,70,0,27.94,5.6,12,"Intervalo 2","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"13353",17.8,22,43,65,0,29.5,5.4,15,"Intervalo 2","Intervalo 3","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"13354",21.3,28,59,58,0,31.5,5.7,16,"Intervalo 3","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 4","Intervalo 1","Intervalo 2"
"13355",18.9,39,60,52,0,33.13,7.5,17,"Intervalo 2","Intervalo 4",NA,NA,"Intervalo 1","Intervalo 4","Intervalo 1","Intervalo 2"
"13356",12.5,59,52,50,0,33.68,9.4,19,"Intervalo 2",NA,NA,"Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 1","Intervalo 2"
"13357",14,80,43,46,0,34.81,10.6,18,"Intervalo 2",NA,"Intervalo 5","Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 2"
"13358",12.3,71,38,43,0,35.75,12.2,21,"Intervalo 2",NA,"Intervalo 4","Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"13359",8.8,61,41,38,0,36.58,12.8,20,"Intervalo 1",NA,"Intervalo 5","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 2"
"13360",7.7,66,36,34,0,37.44,11.9,20,"Intervalo 1",NA,"Intervalo 4","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 2"
"13361",7.6,70,44,34,0,37.66,12.4,22,"Intervalo 1",NA,"Intervalo 5","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"13362",7.9,50,30,35,0,37.63,13.4,22,"Intervalo 1","Intervalo 5","Intervalo 3","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"13363",8.7,39,30,35,0,37.09,13.3,21,"Intervalo 1","Intervalo 4","Intervalo 3","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"13364",9.9,31,31,34,0,36.08,11.2,22,"Intervalo 1","Intervalo 4","Intervalo 4","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"13365",15.3,21,33,35,0,35.45,13.3,21,"Intervalo 2","Intervalo 3","Intervalo 4","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"13366",9.8,15,45,49,0,32.53,18.1,21,"Intervalo 1","Intervalo 2","Intervalo 5","Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 3"
"13367",8.6,15,32,56,0,30.54,16.6,19,"Intervalo 1","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 2"
"13368",11.3,11,27,61,0,29.14,11.2,19,"Intervalo 2","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 2"
"13369",11.7,10,26,65,0,28.41,9.2,21,"Intervalo 2","Intervalo 1","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 3"
"13371",8.5,14,26,69,0,27.21,9.2,20,"Intervalo 1","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"13372",7.9,14,26,71,0,26.68,10,20,"Intervalo 1","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"13376",10.7,15,29,69,0,27.32,6.4,12,"Intervalo 2","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 2"
"13377",18.2,17,47,64,0,29.05,6,10,"Intervalo 2","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 1"
"13378",15.9,26,52,55,0,31.6,5.9,15,"Intervalo 2","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 4","Intervalo 1","Intervalo 2"
"13379",12.9,41,52,48,0,33.54,7,14,"Intervalo 2","Intervalo 5",NA,"Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 1","Intervalo 2"
"13380",12.3,60,62,41,0,35.45,8.4,14,"Intervalo 2",NA,NA,"Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 1","Intervalo 2"
"13381",8.6,64,44,41,0,35.72,10.4,18,"Intervalo 1",NA,"Intervalo 5","Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 2"
