"","NOX","O3","PM10","RH","SR","TOUT","WSR","WDR","NOX_categorias","O3_categorias","PM10_categorias","RH_categorias","SR_categorias","TOUT_categorias","WSR_categorias","WDR_categorias"
"2068",31,9,42,64,0,17.69,3.8,106,"Intervalo 4","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"2069",32.8,8,49,65,0,17.26,3.9,98,"Intervalo 4","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"2071",68,2,49,62,0,16.04,2.4,14,NA,"Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1","Intervalo 2"
"2074",118.6,12,157,42,0.278,20.13,3.2,23,NA,"Intervalo 2",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 3"
"2075",45,37,162,28,0.457,23.16,4.7,108,"Intervalo 5","Intervalo 4",NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 1",NA
"2076",57.7,37,91,36,0.592,24.24,8.4,87,NA,"Intervalo 4",NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 1",NA
"2077",48.9,45,87,35,0.692,25.49,11,101,"Intervalo 5","Intervalo 5",NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 2",NA
"2078",48.4,52,84,32,0.729,26.77,12,111,"Intervalo 5",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 2",NA
"2079",38,72,96,32,0.712,27.71,13.5,110,"Intervalo 4",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 2",NA
"2080",34,80,84,32,0.594,28.11,14.5,110,"Intervalo 4",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 2",NA
"2081",25.7,102,77,31,0.502,28.93,13.2,103,"Intervalo 3",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 2",NA
"2082",21,93,85,29,0.302,29.41,15.2,87,"Intervalo 3",NA,NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 2",NA
"2083",21.9,67,81,29,0.099,28.59,13.8,81,"Intervalo 3",NA,NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 2",NA
"2084",23.7,52,71,30,0.029,27.7,14.2,89,"Intervalo 3",NA,NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 2",NA
"2085",24,43,68,31,0,26.93,11.6,107,"Intervalo 3","Intervalo 5",NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 2",NA
"2086",25.5,37,67,33,0,26.07,7.4,115,"Intervalo 3","Intervalo 4",NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 1",NA
"2087",26.3,34,63,35,0,25.35,6.4,131,"Intervalo 3","Intervalo 4",NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 1",NA
"2088",23.9,28,53,44,0,24.01,9,137,"Intervalo 3","Intervalo 3",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 1",NA
"2089",22.5,20,56,57,0,22.24,9.1,141,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"2090",23.4,15,51,66,0,20.74,7.6,137,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"2091",24.6,12,42,72,0,19.54,6,115,"Intervalo 3","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"2092",26.6,9,50,74,0,18.67,4.9,106,"Intervalo 3","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"2094",42.8,4,52,76,0,17.72,1.3,74,"Intervalo 5","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"2098",85.2,11,116,68,0.27,20.1,4,24,NA,"Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 3"
"2099",56.7,31,152,49,0.453,22.84,4.6,101,NA,"Intervalo 4",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 1",NA
"2100",55,50,111,46,0.579,24.54,6.8,92,NA,"Intervalo 5",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 1",NA
"2101",57.6,63,121,44,0.675,26.15,8.5,104,NA,NA,NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 1",NA
"2102",60.3,80,118,42,0.711,27.66,9.9,115,NA,NA,NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 1",NA
"2103",34.9,114,131,38,0.696,29.23,10.1,112,"Intervalo 4",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 2",NA
"2105",23.8,101,101,30,0.486,31.98,12.3,98,"Intervalo 3",NA,NA,"Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2",NA
"2106",20,77,91,25,0.346,33.09,11.6,90,"Intervalo 2",NA,NA,"Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2",NA
"2107",19.2,63,86,23,0.161,32.68,12.8,101,"Intervalo 2",NA,NA,"Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2",NA
"2109",36.3,30,71,33,0,29.79,6.8,129,"Intervalo 4","Intervalo 3",NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 1",NA
"2110",32.8,27,70,36,0,28.76,5,139,"Intervalo 4","Intervalo 3",NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 1",NA
"2114",52.5,9,87,41,0,24.59,4.6,137,NA,"Intervalo 1",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 1",NA
"2117",39.1,7,146,53,0,21.85,4.5,146,"Intervalo 4","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"2118",41,5,116,58,0,21.54,7.6,129,"Intervalo 5","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"2121",39.4,16,89,40,0.109,23.75,14.7,84,"Intervalo 4","Intervalo 2",NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 2",NA
"2135",42.7,22,141,11,0,26.52,7.7,134,"Intervalo 5","Intervalo 3",NA,"Intervalo 2","Intervalo 1","Intervalo 3","Intervalo 1",NA
"2137",13.4,43,99,11,0,25.81,15.5,93,"Intervalo 2","Intervalo 5",NA,"Intervalo 2","Intervalo 1","Intervalo 3","Intervalo 2",NA
"2138",13.6,40,63,13,0,24.29,11.5,95,"Intervalo 2","Intervalo 4",NA,"Intervalo 2","Intervalo 1","Intervalo 3","Intervalo 2",NA
"2139",16.2,35,51,17,0,22.74,10.7,132,"Intervalo 2","Intervalo 4",NA,"Intervalo 2","Intervalo 1","Intervalo 3","Intervalo 2",NA
"2140",16.7,32,45,19,0,21.47,10.5,146,"Intervalo 2","Intervalo 4","Intervalo 5","Intervalo 2","Intervalo 1","Intervalo 3","Intervalo 2",NA
"2141",18.4,29,46,25,0,20.31,6.7,113,"Intervalo 2","Intervalo 3","Intervalo 5","Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 1",NA
"2142",22.4,24,49,29,0,19.43,4.9,163,"Intervalo 3","Intervalo 3","Intervalo 5","Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 1",NA
"2147",30.8,40,130,23,0.457,24.16,5.8,39,"Intervalo 4","Intervalo 4",NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 4"
"2148",40.5,41,72,25,0.601,24.65,8.9,95,"Intervalo 5","Intervalo 5",NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 1",NA
"2149",33.7,55,77,23,0.693,25.65,9.7,103,"Intervalo 4",NA,NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 1",NA
"2150",35.1,66,82,21,0.715,26.74,10.3,100,"Intervalo 4",NA,NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 2",NA
"2151",20.6,81,73,19,0.683,27.63,11.2,91,"Intervalo 3",NA,NA,"Intervalo 2","Intervalo 1","Intervalo 3","Intervalo 2",NA
"2152",17.3,86,70,18,0.608,27.95,12.8,106,"Intervalo 2",NA,NA,"Intervalo 2","Intervalo 1","Intervalo 3","Intervalo 2",NA
"2153",16.8,75,66,18,0.475,28.29,13,100,"Intervalo 2",NA,NA,"Intervalo 2","Intervalo 1","Intervalo 3","Intervalo 2",NA
"2154",15.6,63,73,18,0.27,28.25,12.5,88,"Intervalo 2",NA,NA,"Intervalo 2","Intervalo 1","Intervalo 3","Intervalo 2",NA
"2155",17.8,55,69,19,0.109,27.57,11.6,93,"Intervalo 2",NA,NA,"Intervalo 2","Intervalo 1","Intervalo 3","Intervalo 2",NA
"2156",24.9,45,66,22,0.025,26.83,11.1,93,"Intervalo 3","Intervalo 5",NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 2",NA
"2157",24.7,39,67,22,0,26.08,11.3,99,"Intervalo 3","Intervalo 4",NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 2",NA
"2158",21.9,40,59,21,0,25.67,11.9,96,"Intervalo 3","Intervalo 4",NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 2",NA
"2159",19.3,41,62,24,0,24.7,13.9,93,"Intervalo 2","Intervalo 5",NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 2",NA
"2160",15.7,42,83,29,0,23.51,12.1,100,"Intervalo 2","Intervalo 5",NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 2",NA
"2162",17.4,35,56,38,0,21.07,11.3,136,"Intervalo 2","Intervalo 4",NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 2",NA
"2163",18.3,31,60,44,0,19.63,10.6,153,"Intervalo 2","Intervalo 4",NA,"Intervalo 5","Intervalo 1","Intervalo 2","Intervalo 2",NA
"2164",16.2,30,55,54,0,18.01,10.8,158,"Intervalo 2","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"2165",15.9,27,46,65,0,16.81,6.8,140,"Intervalo 2","Intervalo 3","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"2166",16.7,23,41,74,0,15.99,7,125,"Intervalo 2","Intervalo 3","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"2167",16.1,22,46,80,0,15.5,6.9,129,"Intervalo 2","Intervalo 3","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"2168",22,18,50,82,0.005,15.35,5.8,126,"Intervalo 3","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"2169",36.4,15,58,79,0.11,16.12,7.6,112,"Intervalo 4","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"2170",30.2,20,65,73,0.285,17.32,9.1,135,"Intervalo 4","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"2171",22.3,31,57,62,0.47,19.16,8.2,138,"Intervalo 3","Intervalo 4",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"2172",23.2,34,51,58,0.592,20.19,8.6,135,"Intervalo 3","Intervalo 4",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"2173",20.3,43,59,55,0.686,21.36,10.5,123,"Intervalo 3","Intervalo 5",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"2174",23.5,48,59,49,0.733,23.18,10.6,105,"Intervalo 3","Intervalo 5",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"2175",14.2,49,58,43,0.71,25.14,12,90,"Intervalo 2","Intervalo 5",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"2177",13.8,48,58,43,0.452,26.54,14.4,85,"Intervalo 2","Intervalo 5",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"2178",14.3,45,61,42,0.377,27.14,14.3,89,"Intervalo 2","Intervalo 5",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"2179",14.3,41,60,41,0.189,27.15,13.7,79,"Intervalo 2","Intervalo 5",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"2180",24.9,31,55,42,0.034,26.56,12.2,89,"Intervalo 3","Intervalo 4",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"2181",21.3,25,58,48,0,25.46,11.5,88,"Intervalo 3","Intervalo 3",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"2182",18.7,28,60,53,0,24.53,11.5,101,"Intervalo 2","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"2183",19.3,26,50,59,0,23.6,11.2,114,"Intervalo 2","Intervalo 3","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"2184",17.4,26,46,63,0,23,8.5,129,"Intervalo 2","Intervalo 3","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"2185",17.5,24,45,67,0,22.4,7.4,163,"Intervalo 2","Intervalo 3","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"2186",15.9,23,51,73,0,21.38,7.2,131,"Intervalo 2","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"2187",21.2,15,39,80,0,20.26,6.1,115,"Intervalo 3","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"2188",22.9,13,53,85,0,19.48,6.1,113,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"2189",19.9,14,56,85,0,19.46,4.5,118,"Intervalo 2","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"2190",18.4,14,54,85,0,19.35,2.3,97,"Intervalo 2","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"2191",17.9,14,47,83,0,19.74,3.1,95,"Intervalo 2","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"2192",27.4,9,55,80,0.001,20.06,3,100,"Intervalo 3","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"2195",31.5,28,86,62,0.432,23.72,5.1,51,"Intervalo 4","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"2196",31.2,40,111,56,0.584,25.13,10.1,87,"Intervalo 4","Intervalo 4",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"2197",21.5,52,91,51,0.685,25.71,16.8,107,"Intervalo 3",NA,NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"2198",17.2,59,97,50,0.732,26.17,17.8,117,"Intervalo 2",NA,NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"2199",16.8,62,70,47,0.693,26.97,16.6,101,"Intervalo 2",NA,NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"2200",16.2,65,69,45,0.624,27.7,15.3,88,"Intervalo 2",NA,NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"2201",15.5,56,71,45,0.48,27.62,17.6,81,"Intervalo 2",NA,NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"2202",16.2,54,75,46,0.3,27.33,17.2,74,"Intervalo 2",NA,NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"2205",13.7,35,55,56,0,24.53,14.4,102,"Intervalo 2","Intervalo 4",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"2206",13.4,34,57,56,0,24,13.6,97,"Intervalo 2","Intervalo 4",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"2207",13.8,33,60,57,0,23.64,10.7,101,"Intervalo 2","Intervalo 4",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"2209",11.3,33,44,59,0,22.99,9.3,111,"Intervalo 2","Intervalo 4","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"2210",11.6,33,41,60,0,22.75,6.5,136,"Intervalo 2","Intervalo 4","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"2211",11.3,34,38,60,0,22.52,7.2,136,"Intervalo 2","Intervalo 4","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"2212",14,29,38,63,0,21.92,7.7,148,"Intervalo 2","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"2213",11.3,31,42,65,0,21.39,5.7,136,"Intervalo 2","Intervalo 4","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"2214",14.8,23,42,70,0,20.63,7.1,140,"Intervalo 2","Intervalo 3","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"2216",26.1,6,49,84,0.007,18.65,5.2,112,"Intervalo 3","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"2217",30.1,9,44,81,0.112,19.44,4.5,80,"Intervalo 4","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"2218",31.2,16,57,75,0.27,20.76,6.4,70,"Intervalo 4","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"2219",30,21,59,73,0.289,21.1,8.5,88,"Intervalo 3","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"2220",29.4,32,67,73,0.447,21.34,12.9,118,"Intervalo 3","Intervalo 4",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"2221",23.4,43,81,74,0.304,21.14,10.9,134,"Intervalo 3","Intervalo 5",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"2222",19,50,87,70,0.517,22.19,11.7,122,"Intervalo 2","Intervalo 5",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"2223",14.3,45,72,59,0.679,25.02,11.7,108,"Intervalo 2","Intervalo 5",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"2224",9.7,38,59,54,0.485,25.7,14.8,97,"Intervalo 1","Intervalo 4",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"2225",9.5,35,43,55,0.463,25.68,15.5,99,"Intervalo 1","Intervalo 4","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"2226",9.5,35,49,56,0.286,25.49,14.5,96,"Intervalo 1","Intervalo 4","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"2227",9.2,34,47,54,0.142,25.54,14.5,91,"Intervalo 1","Intervalo 4","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"2228",11.7,33,52,53,0.036,25.16,13.3,96,"Intervalo 2","Intervalo 4",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"2229",13.4,30,46,53,0,24.69,11.4,96,"Intervalo 2","Intervalo 3","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"2230",18.5,26,46,54,0,24.35,9.6,107,"Intervalo 2","Intervalo 3","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"2231",16.8,25,45,55,0,23.93,7.5,114,"Intervalo 2","Intervalo 3","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"2232",13.9,28,49,57,0,23.18,9.1,109,"Intervalo 2","Intervalo 3","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"2233",11.5,27,41,66,0,22.1,10.8,112,"Intervalo 2","Intervalo 3","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"2234",8,27,41,71,0,21.3,8.7,127,"Intervalo 1","Intervalo 3","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"2235",8.5,24,29,76,0,20.5,5.6,147,"Intervalo 1","Intervalo 3","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"2236",13.1,18,31,79,0,19.92,4.1,165,"Intervalo 2","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"2237",21,8,37,84,0,19.18,5.6,111,"Intervalo 3","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"2238",22.4,6,50,86,0,18.76,3,104,"Intervalo 3","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"2239",22,7,48,84,0,18.32,2.7,90,"Intervalo 3","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"2240",55.5,3,48,79,0.004,18.39,2.7,107,NA,"Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"2241",29.5,9,53,77,0.115,19.96,3.5,111,"Intervalo 3","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 1",NA
"2242",28.3,18,59,69,0.292,22.07,3.7,71,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"2243",32.4,28,79,63,0.447,23.25,4.8,149,"Intervalo 4","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"2244",38.9,33,85,60,0.588,24.59,5.9,109,"Intervalo 4","Intervalo 4",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"2245",43.7,44,98,57,0.675,25.32,10.4,101,"Intervalo 5","Intervalo 5",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"2246",38.1,60,110,54,0.724,26.2,12.2,93,"Intervalo 4",NA,NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"2247",26.9,70,110,53,0.709,26.74,14.3,106,"Intervalo 3",NA,NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"2248",21.4,77,93,51,0.634,27.54,12.8,106,"Intervalo 3",NA,NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"2249",18.9,68,79,47,0.515,28.87,12.3,101,"Intervalo 2",NA,NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"2250",19.8,56,72,41,0.36,30.05,11.6,110,"Intervalo 2",NA,NA,"Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2",NA
"2251",20.7,50,68,36,0.188,30.45,13.9,85,"Intervalo 3","Intervalo 5",NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"2252",17.9,45,75,37,0.029,29.7,12.4,85,"Intervalo 2","Intervalo 5",NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 2",NA
"2253",22.2,31,61,40,0,28.74,10.9,104,"Intervalo 3","Intervalo 4",NA,"Intervalo 4","Intervalo 1","Intervalo 3","Intervalo 2",NA
"2254",22.7,26,55,41,0,27.91,9.1,124,"Intervalo 3","Intervalo 3",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 1",NA
"2255",19.6,28,56,41,0,27.37,8.8,117,"Intervalo 2","Intervalo 3",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 1",NA
"2256",22.6,18,49,46,0,26.65,7.2,166,"Intervalo 3","Intervalo 2","Intervalo 5","Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 1",NA
"2257",18.7,14,48,64,0,24.57,10.5,133,"Intervalo 2","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"2258",17.1,12,64,73,0,23.07,5.4,121,"Intervalo 2","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"2259",16.3,11,54,79,0,22.05,5,90,"Intervalo 2","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"2264",147.2,2,136,79,0.004,20.53,2.5,72,NA,"Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"2265",33.5,9,138,62,0.112,22.35,5.6,96,"Intervalo 4","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"2266",43.6,14,83,58,0.306,25.15,4.1,110,"Intervalo 5","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"2289",127,6,130,13,0.155,25.84,4,148,NA,"Intervalo 1",NA,"Intervalo 2","Intervalo 1","Intervalo 3","Intervalo 1",NA
"2297",12.3,53,95,10,0.498,34.56,13.6,88,"Intervalo 2",NA,NA,"Intervalo 1","Intervalo 1","Intervalo 4","Intervalo 2",NA
"2300",19.9,41,164,15,0.035,28.72,16.6,110,"Intervalo 2","Intervalo 5",NA,"Intervalo 2","Intervalo 1","Intervalo 3","Intervalo 2",NA
"2301",18.6,39,140,15,0,26.91,16.7,106,"Intervalo 2","Intervalo 4",NA,"Intervalo 2","Intervalo 1","Intervalo 3","Intervalo 2",NA
"2302",18.6,37,114,16,0,25.64,17.5,115,"Intervalo 2","Intervalo 4",NA,"Intervalo 2","Intervalo 1","Intervalo 3","Intervalo 2",NA
"2303",14.3,40,87,17,0,24.97,15.7,116,"Intervalo 2","Intervalo 4",NA,"Intervalo 2","Intervalo 1","Intervalo 3","Intervalo 2",NA
"2304",14.5,42,68,18,0,24.48,13.8,114,"Intervalo 2","Intervalo 5",NA,"Intervalo 2","Intervalo 1","Intervalo 3","Intervalo 2",NA
"2305",9.9,45,56,18,0,24.04,11.7,117,"Intervalo 1","Intervalo 5",NA,"Intervalo 2","Intervalo 1","Intervalo 3","Intervalo 2",NA
"2306",8.8,45,54,19,0,23.38,12.2,121,"Intervalo 1","Intervalo 5",NA,"Intervalo 2","Intervalo 1","Intervalo 3","Intervalo 2",NA
"2307",7.3,45,55,20,0,22.52,12.8,120,"Intervalo 1","Intervalo 5",NA,"Intervalo 2","Intervalo 1","Intervalo 3","Intervalo 2",NA
"2308",7.9,44,44,22,0,21.57,13.4,130,"Intervalo 1","Intervalo 5","Intervalo 5","Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 2",NA
"2309",14.4,37,36,26,0,20.34,12.3,103,"Intervalo 2","Intervalo 4","Intervalo 4","Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 2",NA
"2310",11.4,48,53,32,0,19.19,13.1,88,"Intervalo 2","Intervalo 5",NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"2311",10.3,50,51,33,0,18.22,14.2,84,"Intervalo 2","Intervalo 5",NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"2312",20,44,39,34,0.009,17.48,14.5,86,"Intervalo 2","Intervalo 5","Intervalo 4","Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"2313",16.3,44,53,33,0.13,17.54,14.6,85,"Intervalo 2","Intervalo 5",NA,"Intervalo 4","Intervalo 1","Intervalo 2","Intervalo 2",NA
"2314",13,49,66,29,0.3,17.89,17.4,82,"Intervalo 2","Intervalo 5",NA,"Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 2",NA
"2315",12.4,52,67,25,0.472,18.52,18.2,80,"Intervalo 2",NA,NA,"Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 2",NA
"2316",13.4,55,80,22,0.613,19.41,17,76,"Intervalo 2",NA,NA,"Intervalo 3","Intervalo 1","Intervalo 2","Intervalo 2",NA
"2317",17,59,64,21,0.711,20.58,14.4,81,"Intervalo 2",NA,NA,"Intervalo 3","Intervalo 1","Intervalo 3","Intervalo 2",NA
