"","NOX","O3","PM10","RH","SR","TOUT","WSR","WDR","NOX_categorias","O3_categorias","PM10_categorias","RH_categorias","SR_categorias","TOUT_categorias","WSR_categorias","WDR_categorias"
"3404",11.7,33,48,61,0.056,25.31,20.3,60,"Intervalo 2","Intervalo 4","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 3",NA
"3405",6.4,37,42,62,0.002,24.81,17.3,77,"Intervalo 1","Intervalo 4","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3406",7.4,33,45,67,0,24.34,17,72,"Intervalo 1","Intervalo 4","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3407",9.7,29,50,74,0,23.54,18.5,57,"Intervalo 1","Intervalo 3","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3408",8.2,30,58,76,0,23.11,18.4,60,"Intervalo 1","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3409",7,29,46,79,0,22.48,19.2,58,"Intervalo 1","Intervalo 3","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3410",9.3,31,40,83,0.026,20.53,20.9,56,"Intervalo 1","Intervalo 4","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 3",NA
"3411",5.2,33,28,85,0.026,20.54,17.7,59,"Intervalo 1","Intervalo 4","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3412",5,30,32,82,0,21.13,17.8,68,"Intervalo 1","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3413",7.9,27,34,81,0,21.35,12.6,61,"Intervalo 1","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3414",7,28,37,80,0,21.52,13.4,61,"Intervalo 1","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3415",13.9,20,42,80,0,21.43,11.4,74,"Intervalo 2","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3416",24.5,13,57,81,0.006,21.4,9.7,80,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3417",19.6,18,48,80,0.034,21.88,11,70,"Intervalo 2","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3418",19.2,20,51,77,0.148,22.56,12.5,65,"Intervalo 2","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3419",16.4,24,38,77,0.323,22.88,13.4,63,"Intervalo 2","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3421",20,27,28,72,0.634,24.18,17.9,45,"Intervalo 2","Intervalo 3","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 5"
"3422",17.4,32,33,69,0.83,24.92,19.4,42,"Intervalo 2","Intervalo 4","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 5"
"3423",16.7,31,40,70,0.435,24.63,20.9,55,"Intervalo 2","Intervalo 4","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 3",NA
"3424",16.6,32,40,71,0.463,24.82,20,60,"Intervalo 2","Intervalo 4","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3425",23.6,26,37,73,0.157,24.54,16.2,61,"Intervalo 3","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3426",24.8,22,57,76,0.074,24.17,13,68,"Intervalo 3","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3427",26.5,20,67,80,0.126,23.85,14.4,67,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3428",28.2,15,50,80,0.05,23.49,15.6,60,"Intervalo 3","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3429",22.8,16,47,81,0,23.25,15.7,57,"Intervalo 3","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3430",21.3,14,57,80,0,23.19,12.7,71,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3431",19,15,72,81,0,23.25,11.4,83,"Intervalo 2","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3432",14.5,18,76,81,0,23.24,15.7,54,"Intervalo 2","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3433",11.9,20,74,82,0,22.96,17.1,57,"Intervalo 2","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3434",7.9,27,53,80,0,21.84,15,94,"Intervalo 1","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3435",9.6,26,48,82,0,20.68,10.1,107,"Intervalo 1","Intervalo 3","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3436",10.5,25,34,84,0,20.18,12.9,109,"Intervalo 2","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3437",14.4,20,43,85,0,20.12,10.9,103,"Intervalo 2","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3439",25,12,29,86,0,19.67,12.8,71,"Intervalo 3","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"3440",23.8,15,53,86,0.007,19.47,10.8,82,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"3441",24.9,15,34,86,0.068,19.75,13.1,62,"Intervalo 3","Intervalo 2","Intervalo 4",NA,"Intervalo 1","Intervalo 2","Intervalo 2",NA
"3442",18,22,37,84,0.228,21.09,9.2,75,"Intervalo 2","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3443",25.7,17,27,77,0.156,21.82,10.6,57,"Intervalo 3","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3444",26.5,18,30,75,0.181,21.91,8.8,75,"Intervalo 3","Intervalo 2","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3445",26,19,54,77,0.214,21.53,11.7,86,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3446",28.5,18,52,80,0.186,21.13,13.6,72,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3447",29.5,21,56,76,0.241,22.38,13.6,63,"Intervalo 3","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3448",24.2,24,59,73,0.171,23.33,10.4,91,"Intervalo 3","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3449",29.2,17,58,75,0.085,22.99,7.2,135,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3450",26.3,20,71,77,0.19,23.97,7.6,107,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3451",28.6,22,61,69,0.241,26.32,6.1,108,"Intervalo 3","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3452",31.7,20,46,65,0.083,26.52,7.4,136,"Intervalo 4","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3453",37.6,13,74,69,0.003,25.15,10,127,"Intervalo 4","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3457",26.4,7,76,76,0,23.37,8.3,122,"Intervalo 3","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3458",32,3,67,79,0,23.04,7,140,"Intervalo 4","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3462",24.5,3,79,81,0,21.82,3.7,150,"Intervalo 3","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3463",23.2,5,97,81,0,22.3,12,108,"Intervalo 3","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3464",34.5,5,101,80,0.008,22.55,6.8,63,"Intervalo 4","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3465",35.3,6,118,77,0.102,23.4,6.2,67,"Intervalo 4","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3466",28.6,9,89,74,0.209,23.94,13.1,86,"Intervalo 3","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3467",20.7,20,89,73,0.195,22.04,19.1,106,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3468",22.5,27,35,67,0.361,22.05,18.6,84,"Intervalo 3","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3469",25.9,23,39,73,0.258,21.03,16.3,79,"Intervalo 3","Intervalo 3","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3470",25,29,47,72,0.598,22.09,16.5,55,"Intervalo 3","Intervalo 3","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3471",17.8,36,51,65,0.648,23.7,15.8,59,"Intervalo 2","Intervalo 4",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3472",23.4,41,26,59,0.755,24.73,17.9,52,"Intervalo 3","Intervalo 5","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3473",21,53,53,54,0.596,25.7,17.4,52,"Intervalo 3",NA,NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3474",19.6,58,37,51,0.428,26.45,15.6,59,"Intervalo 2",NA,"Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3475",20.7,52,46,52,0.246,26.71,15.1,66,"Intervalo 3",NA,"Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3476",19.5,43,43,53,0.084,26.31,15.2,61,"Intervalo 2","Intervalo 5","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3477",13.5,42,39,57,0.002,25.14,14.5,68,"Intervalo 2","Intervalo 5","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3478",9.2,44,35,59,0,24.53,14.2,73,"Intervalo 1","Intervalo 5","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3479",10.6,43,26,59,0,24.43,11.2,77,"Intervalo 2","Intervalo 5","Intervalo 3",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3480",15.9,36,37,60,0,23.8,13.9,63,"Intervalo 2","Intervalo 4","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3481",11.6,39,40,61,0,23.31,11,66,"Intervalo 2","Intervalo 4","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3482",12.5,35,33,63,0,22.82,7.7,87,"Intervalo 2","Intervalo 4","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3483",6.8,36,37,67,0,22.17,8.2,113,"Intervalo 1","Intervalo 4","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3490",23.4,36,32,58,0.362,25.6,5,72,"Intervalo 3","Intervalo 4","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3491",17.5,44,39,54,0.598,26.88,7.2,56,"Intervalo 2","Intervalo 5","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3492",14.4,52,46,51,0.728,27.57,9.9,55,"Intervalo 2",NA,"Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3493",15.7,62,39,50,0.823,28.54,11.9,61,"Intervalo 2",NA,"Intervalo 4","Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"3494",16.1,66,51,47,0.85,29.38,13.3,48,"Intervalo 2",NA,NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2","Intervalo 5"
"3495",16.1,70,61,45,0.824,30.41,15.1,56,"Intervalo 2",NA,NA,"Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2",NA
"3496",16.7,65,59,44,0.739,31.08,17.8,48,"Intervalo 2",NA,NA,"Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 5"
"3497",13.2,61,64,41,0.604,32.12,17,53,"Intervalo 2",NA,NA,"Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2",NA
"3498",12.1,55,57,37,0.438,33.08,15.1,58,"Intervalo 2",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"3499",9.7,52,43,38,0.253,33.26,15.4,72,"Intervalo 1",NA,"Intervalo 5","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"3500",9,48,43,39,0.085,32.63,15.1,70,"Intervalo 1","Intervalo 5","Intervalo 5","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"3501",8.7,45,44,42,0.003,31.45,13.4,72,"Intervalo 1","Intervalo 5","Intervalo 5","Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2",NA
"3502",9.7,39,32,43,0,30.78,11.7,70,"Intervalo 1","Intervalo 4","Intervalo 4","Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2",NA
"3503",10,34,41,45,0,30.05,10.6,64,"Intervalo 1","Intervalo 4","Intervalo 5","Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2",NA
"3504",13.4,27,28,48,0,29.33,11.6,61,"Intervalo 2","Intervalo 3","Intervalo 3","Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"3505",9,30,49,55,0,28.12,10.8,69,"Intervalo 1","Intervalo 3","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3506",6.6,29,61,62,0,26.97,14.3,61,"Intervalo 1","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3507",7.3,24,61,69,0,25.76,13.5,65,"Intervalo 1","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3508",10.9,18,56,73,0,24.8,12.7,81,"Intervalo 2","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3509",13.2,12,71,77,0,24.15,11,85,"Intervalo 2","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3510",16.3,8,93,80,0,23.72,10.2,78,"Intervalo 2","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3511",18.8,7,104,80,0,23.58,7.8,89,"Intervalo 2","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3512",28,5,73,80,0.026,23.59,7.9,90,"Intervalo 3","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3513",35.6,6,122,78,0.094,24.21,7.9,86,"Intervalo 4","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3514",34.1,11,121,72,0.27,25.43,9.1,78,"Intervalo 4","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3515",25.8,21,114,65,0.298,26.46,10.8,75,"Intervalo 3","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3516",21.4,33,97,61,0.333,27.11,11.9,69,"Intervalo 3","Intervalo 4",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3517",21.1,52,95,56,0.734,28.66,14.8,59,"Intervalo 3",NA,NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3518",19.2,61,101,53,0.775,29.71,18.5,58,"Intervalo 2",NA,NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3519",17.6,54,93,50,0.811,30.74,20.1,48,"Intervalo 2",NA,NA,"Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 3","Intervalo 5"
"3520",13.8,49,105,42,0.737,32.65,18.7,58,"Intervalo 2","Intervalo 5",NA,"Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2",NA
"3521",8.4,49,80,36,0.606,33.61,18.5,72,"Intervalo 1","Intervalo 5",NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"3522",8.5,49,65,35,0.433,33.88,18.8,65,"Intervalo 1","Intervalo 5",NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"3523",8.7,47,66,34,0.247,34.09,15.6,73,"Intervalo 1","Intervalo 5",NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"3524",11.1,42,60,35,0.083,33.36,15.6,74,"Intervalo 2","Intervalo 5",NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"3525",10.6,38,71,35,0.003,32.27,13.9,95,"Intervalo 2","Intervalo 4",NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"3526",10.5,34,53,40,0,30.97,12.6,81,"Intervalo 2","Intervalo 4",NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"3527",9.3,31,57,45,0,29.52,14.7,62,"Intervalo 1","Intervalo 4",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"3528",8.3,31,59,49,0,28.32,13.5,64,"Intervalo 1","Intervalo 4",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"3529",8.3,32,58,49,0,27.7,12.2,66,"Intervalo 1","Intervalo 4",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"3530",13.3,22,52,55,0,26.6,13.4,77,"Intervalo 2","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3533",17.6,7,71,72,0,23.64,10.6,110,"Intervalo 2","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3534",18.1,4,70,75,0,23.05,7,118,"Intervalo 2","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3538",34.6,18,106,56,0.412,27.81,5.4,63,"Intervalo 4","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3539",27.7,28,102,56,0.586,28.12,9.4,78,"Intervalo 3","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3540",35.8,43,100,53,0.727,29.13,14,75,"Intervalo 4","Intervalo 5",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3541",36.8,59,127,49,0.806,30.2,15.3,70,"Intervalo 4",NA,NA,"Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2",NA
"3542",30.5,78,128,45,0.836,31.36,16.8,60,"Intervalo 4",NA,NA,"Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2",NA
"3543",21.1,77,119,35,0.816,32.84,21.2,39,"Intervalo 3",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 3","Intervalo 4"
"3544",9.4,65,107,24,0.758,34.58,17.2,63,"Intervalo 1",NA,NA,"Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2",NA
"3545",8.1,56,46,22,0.63,35.03,19.5,63,"Intervalo 1",NA,"Intervalo 5","Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2",NA
"3546",8.1,53,49,23,0.498,35.49,19.5,70,"Intervalo 1",NA,"Intervalo 5","Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2",NA
"3547",7.2,53,55,20,0.263,35.52,18.1,76,"Intervalo 1",NA,NA,"Intervalo 2","Intervalo 1","Intervalo 4","Intervalo 2",NA
"3548",7.6,53,55,17,0.062,34.57,16.9,76,"Intervalo 1",NA,NA,"Intervalo 2","Intervalo 1","Intervalo 4","Intervalo 2",NA
"3549",7.9,52,44,17,0.003,33.47,14.9,86,"Intervalo 1",NA,"Intervalo 5","Intervalo 2","Intervalo 1","Intervalo 4","Intervalo 2",NA
"3550",11.4,43,38,23,0,32.43,12.6,80,"Intervalo 2","Intervalo 5","Intervalo 4","Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2",NA
"3551",13.8,24,38,39,0,30.29,12.8,67,"Intervalo 2","Intervalo 3","Intervalo 4","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"3552",10.6,21,60,49,0,28.55,13.6,70,"Intervalo 2","Intervalo 3",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"3553",13.6,17,51,51,0,27.59,13.5,80,"Intervalo 2","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3554",18.2,13,46,52,0,26.96,11.8,99,"Intervalo 2","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3555",20,8,52,59,0,25.77,12,104,"Intervalo 2","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3556",17.4,7,57,65,0,24.68,10.1,114,"Intervalo 2","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3557",20.9,4,64,68,0,23.88,7.4,144,"Intervalo 3","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3560",22.5,6,58,70,0.063,23.39,6.5,99,"Intervalo 3","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3561",25.2,11,71,68,0.216,25.25,5.4,79,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3562",22.4,21,68,64,0.405,26.07,8.3,73,"Intervalo 3","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3563",20.8,33,79,59,0.579,27.27,9.7,80,"Intervalo 3","Intervalo 4",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3564",21.2,48,79,55,0.712,28.19,13.2,73,"Intervalo 3","Intervalo 5",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3565",20.5,63,85,51,0.8,29.06,15.3,69,"Intervalo 3",NA,NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3566",18.4,89,80,44,0.832,30.75,17,70,"Intervalo 2",NA,NA,"Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2",NA
"3567",16.8,89,90,39,0.822,32.4,18.1,66,"Intervalo 2",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"3568",13.4,72,80,33,0.662,34.08,19.1,43,"Intervalo 2",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 5"
"3569",7.4,52,61,28,0.131,34.35,15.9,63,"Intervalo 1",NA,NA,"Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2",NA
"3570",6.5,47,48,28,0.085,34,14.3,72,"Intervalo 1","Intervalo 5","Intervalo 5","Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2",NA
"3571",7.1,45,40,27,0.221,34.4,16,68,"Intervalo 1","Intervalo 5","Intervalo 4","Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2",NA
"3572",6.6,42,33,29,0.059,33.3,16,67,"Intervalo 1","Intervalo 5","Intervalo 4","Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2",NA
"3573",7.6,40,40,29,0.005,32.41,15.6,63,"Intervalo 1","Intervalo 4","Intervalo 4","Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2",NA
"3574",8.4,38,37,28,0,32.15,15,60,"Intervalo 1","Intervalo 4","Intervalo 4","Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2",NA
"3575",11.8,32,37,33,0,31.1,14.4,65,"Intervalo 2","Intervalo 4","Intervalo 4","Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"3576",17.7,18,50,42,0,29.44,13.3,68,"Intervalo 2","Intervalo 2","Intervalo 5","Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"3577",17.9,13,61,50,0,27.99,13.8,76,"Intervalo 2","Intervalo 2",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"3578",13.6,14,68,55,0,26.76,15.7,82,"Intervalo 2","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3579",9.4,13,58,65,0,25.21,16.4,100,"Intervalo 1","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3580",13.5,8,54,69,0,24.27,15.1,90,"Intervalo 2","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3581",12.5,7,48,71,0,23.65,12.9,112,"Intervalo 2","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3582",13.6,6,48,72,0,23.14,9.4,125,"Intervalo 2","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3583",19.2,5,45,73,0,22.92,8.9,122,"Intervalo 2","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3584",28.6,4,60,73,0.024,23,10.2,102,"Intervalo 3","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3585",30.3,5,50,71,0.085,23.61,8.8,91,"Intervalo 4","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3586",31,8,69,67,0.219,24.62,8,86,"Intervalo 4","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3587",28.8,15,72,61,0.549,26.18,10.8,77,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3588",24.6,26,81,57,0.692,27.09,13,78,"Intervalo 3","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3589",25.8,41,81,54,0.783,28.08,15.9,76,"Intervalo 3","Intervalo 5",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3590",25,59,82,49,0.813,29.63,17.1,71,"Intervalo 3",NA,NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 2",NA
"3591",23.6,69,90,45,0.79,31.42,18.3,62,"Intervalo 3",NA,NA,"Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2",NA
"3592",19.4,66,88,40,0.711,33.02,18.8,45,"Intervalo 2",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2","Intervalo 5"
"3593",14.3,58,93,31,0.581,34.8,18.2,57,"Intervalo 2",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"3594",9,55,82,29,0.42,35.44,17.6,67,"Intervalo 1",NA,NA,"Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2",NA
"3595",9,48,60,29,0.241,35.4,18.4,69,"Intervalo 1","Intervalo 5",NA,"Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2",NA
"3596",8.1,44,53,29,0.081,34.82,17.8,75,"Intervalo 1","Intervalo 5",NA,"Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2",NA
