"","NOX","O3","PM10","RH","SR","TOUT","WSR","WDR","NOX_categorias","O3_categorias","PM10_categorias","RH_categorias","SR_categorias","TOUT_categorias","WSR_categorias","WDR_categorias"
"2937",45.1,6,77,76,0.037,24.08,5.2,85,"Intervalo 5","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"2938",37.8,9,71,71,0.171,25.13,6.6,99,"Intervalo 4","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"2939",26.5,13,68,66,0.333,26.61,4.9,77,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"2940",21.4,18,69,63,0.408,27.75,6.2,100,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"2941",22,21,71,62,0.425,28.39,8.1,91,"Intervalo 3","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"2952",18,11,96,68,0,28.05,15.9,125,"Intervalo 2","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"2953",13.5,12,74,71,0,27.01,13.8,109,"Intervalo 2","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"2954",8.6,13,68,75,0,26.19,13.5,104,"Intervalo 1","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"2955",9.3,11,69,77,0,25.5,10.9,110,"Intervalo 1","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"2956",8.7,11,66,80,0,24.98,11.1,113,"Intervalo 1","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"2960",34.9,6,65,81,0,24.58,7.9,88,"Intervalo 4","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"2961",33.8,7,71,80,0.008,24.58,8.4,74,"Intervalo 4","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"2962",33,9,96,79,0.029,24.61,8.5,81,"Intervalo 4","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"2963",34,12,89,76,0.126,25.25,9.6,96,"Intervalo 4","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"2964",30.2,16,95,72,0.28,26.44,9.7,111,"Intervalo 4","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"2965",23.8,20,106,66,0.407,27.87,9.1,101,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"2966",24.3,23,90,60,0.623,29.22,12.7,131,"Intervalo 3","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"2967",15.6,32,90,55,0.472,30.16,12.9,141,"Intervalo 2","Intervalo 4",NA,NA,"Intervalo 1","Intervalo 4","Intervalo 2",NA
"2968",23.6,27,98,50,0.434,31.65,9.9,107,"Intervalo 3","Intervalo 3",NA,"Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 1",NA
"2969",18.9,32,104,42,0.583,33.17,17.9,142,"Intervalo 2","Intervalo 4",NA,"Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2",NA
"2972",16.8,33,92,37,0.163,34.72,16.6,151,"Intervalo 2","Intervalo 4",NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"2973",20.3,16,99,46,0.044,33.04,12.5,97,"Intervalo 3","Intervalo 2",NA,"Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2",NA
"2974",17.4,13,102,53,0.002,31.01,12.6,91,"Intervalo 2","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 4","Intervalo 2",NA
"2979",6.6,16,51,69,0,26.08,7.6,74,"Intervalo 1","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"2980",6.2,17,50,71,0,25.57,5.7,72,"Intervalo 1","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"2985",36.9,8,59,73,0.016,25.15,7.9,133,"Intervalo 4","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"2986",27.8,13,90,73,0.128,25.23,11.4,140,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"2987",24.6,18,83,67,0.289,26.92,8.1,135,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"2988",21.6,27,95,61,0.409,28.63,5.7,140,"Intervalo 3","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"2989",20.8,43,101,57,0.532,29.82,6.3,109,"Intervalo 3","Intervalo 5",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"2990",15.5,71,96,51,0.641,31.22,7.4,130,"Intervalo 2",NA,NA,NA,"Intervalo 1","Intervalo 4","Intervalo 1",NA
"2991",16.9,71,110,42,0.674,33.25,6.9,90,"Intervalo 2",NA,NA,"Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 1",NA
"2992",22.5,55,105,38,0.642,34.58,9.7,126,"Intervalo 3",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 1",NA
"2996",34.9,35,92,26,0.201,37.18,13.1,118,"Intervalo 4","Intervalo 4",NA,"Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2",NA
"2997",27.1,26,99,31,0.048,35.63,12,67,"Intervalo 3","Intervalo 3",NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"2998",17.8,23,92,36,0.001,33.94,9.8,33,"Intervalo 2","Intervalo 3",NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 1","Intervalo 4"
"3001",20.9,12,64,47,0,30.43,3.5,13,"Intervalo 3","Intervalo 2",NA,"Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 1","Intervalo 2"
"3002",22.9,10,72,49,0,29.86,4.3,31,"Intervalo 3","Intervalo 1",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 4"
"3003",21.4,9,75,53,0,29.34,3.8,51,"Intervalo 3","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3004",9.5,12,78,60,0,28.78,3.4,90,"Intervalo 1","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3012",17.6,24,107,44,0.43,32.56,4.5,26,"Intervalo 2","Intervalo 3",NA,"Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 1","Intervalo 3"
"3015",20.7,32,74,39,0.595,35.17,9,125,"Intervalo 3","Intervalo 4",NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 1",NA
"3016",22.3,30,87,38,0.547,35.57,9,110,"Intervalo 3","Intervalo 3",NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 1",NA
"3018",18.3,30,95,40,0.446,34.86,19.8,146,"Intervalo 2","Intervalo 3",NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"3019",17.1,27,120,43,0.353,33.88,19.3,148,"Intervalo 2","Intervalo 3",NA,"Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2",NA
"3020",30,21,100,40,0.188,33.89,15.3,131,"Intervalo 3","Intervalo 3",NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"3021",28.3,19,91,42,0.049,33,14.4,134,"Intervalo 3","Intervalo 2",NA,"Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2",NA
"3022",27.2,16,91,45,0.002,32.08,12.2,128,"Intervalo 3","Intervalo 2",NA,"Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2",NA
"3023",34.8,11,101,47,0,30.73,7.3,107,"Intervalo 4","Intervalo 2",NA,"Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 1",NA
"3024",48.5,5,78,49,0,29.65,5.3,47,"Intervalo 5","Intervalo 1",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 5"
"3025",58.7,4,88,47,0,29.59,3.9,89,NA,"Intervalo 1",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 1",NA
"3026",21.2,13,88,54,0,27.47,8.2,99,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3027",10.1,18,64,63,0,26.3,13.5,128,"Intervalo 2","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3028",11,12,61,71,0,25.23,10.4,135,"Intervalo 2","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3029",15,9,65,73,0,24.71,7.5,121,"Intervalo 2","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3030",8.9,9,66,80,0,23.88,5.9,99,"Intervalo 1","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3031",17.1,6,58,83,0,23.53,4.2,70,"Intervalo 2","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3038",31.9,49,112,28,0.658,35.84,7.1,130,"Intervalo 4","Intervalo 5",NA,"Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 1",NA
"3039",29,49,113,21,0.695,37.65,12,131,"Intervalo 3","Intervalo 5",NA,"Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2",NA
"3040",22.4,58,94,18,0.684,38.37,14.8,134,"Intervalo 3",NA,NA,"Intervalo 2","Intervalo 1","Intervalo 4","Intervalo 2",NA
"3041",26.1,51,87,16,0.619,39.58,15,136,"Intervalo 3",NA,NA,"Intervalo 2","Intervalo 1","Intervalo 4","Intervalo 2",NA
"3042",17.8,49,98,15,0.512,39.99,15.2,144,"Intervalo 2","Intervalo 5",NA,"Intervalo 2","Intervalo 1","Intervalo 4","Intervalo 2",NA
"3043",20.2,44,79,15,0.367,40.31,14.1,143,"Intervalo 3","Intervalo 5",NA,"Intervalo 2","Intervalo 1","Intervalo 5","Intervalo 2",NA
"3044",21.7,40,87,15,0.206,39.83,15.7,138,"Intervalo 3","Intervalo 4",NA,"Intervalo 2","Intervalo 1","Intervalo 4","Intervalo 2",NA
"3045",18.8,40,80,18,0.066,38.58,15.5,147,"Intervalo 2","Intervalo 4",NA,"Intervalo 2","Intervalo 1","Intervalo 4","Intervalo 2",NA
"3046",14.3,20,72,40,0.002,35.12,17,104,"Intervalo 2","Intervalo 2",NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"3047",13.9,16,140,52,0,32.56,13.1,99,"Intervalo 2","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 4","Intervalo 2",NA
"3048",18.8,12,94,57,0,31.04,11.1,117,"Intervalo 2","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 4","Intervalo 2",NA
"3049",12.4,14,81,63,0,29.57,11.2,107,"Intervalo 2","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3050",10.4,13,69,69,0,28.13,10.7,112,"Intervalo 2","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3051",10,12,80,76,0,26.63,10.6,114,"Intervalo 1","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3052",8,12,86,81,0,25.56,10.7,123,"Intervalo 1","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3053",6.8,12,69,83,0,25.14,9.8,129,"Intervalo 1","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3055",10.7,9,74,83,0,24.76,4.7,67,"Intervalo 2","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3056",15.5,7,80,83,0,24.57,4.3,71,"Intervalo 2","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3057",12.5,9,81,84,0.016,24.51,4,164,"Intervalo 2","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3058",8.4,14,79,80,0.073,25.17,0.4,98,"Intervalo 1","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3059",13.3,16,83,70,0.313,27.58,4.2,58,"Intervalo 2","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3060",12.4,22,83,62,0.463,29.19,5.2,65,"Intervalo 2","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3062",15,38,82,46,0.652,32.85,7.8,119,"Intervalo 2","Intervalo 4",NA,"Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 1",NA
"3063",16.4,59,96,40,0.679,35.02,10.6,123,"Intervalo 2",NA,NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"3065",15,53,116,28,0.605,38.72,14.7,140,"Intervalo 2",NA,NA,"Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2",NA
"3066",12.3,58,115,23,0.506,39.67,17.7,144,"Intervalo 2",NA,NA,"Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2",NA
"3067",16.2,54,93,20,0.371,40.32,16.1,136,"Intervalo 2",NA,NA,"Intervalo 2","Intervalo 1","Intervalo 5","Intervalo 2",NA
"3068",8.3,48,83,24,0.21,39.31,20.4,145,"Intervalo 1","Intervalo 5",NA,"Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 3",NA
"3069",8.5,43,83,25,0.061,38.49,16.6,147,"Intervalo 1","Intervalo 5",NA,"Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2",NA
"3070",14.7,16,79,43,0.001,35.39,14.7,106,"Intervalo 2","Intervalo 2",NA,"Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2",NA
"3071",14.4,14,123,53,0,32.75,14.4,106,"Intervalo 2","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 4","Intervalo 2",NA
"3072",14.2,14,110,60,0,30.9,13.8,120,"Intervalo 2","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 4","Intervalo 2",NA
"3073",13.4,14,73,66,0,29.41,13.2,121,"Intervalo 2","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3074",8.8,15,84,72,0,27.94,12.1,108,"Intervalo 1","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3075",6.9,15,81,76,0,26.9,10.8,108,"Intervalo 1","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3076",6.1,17,85,78,0,26.23,10.3,127,"Intervalo 1","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3077",6.5,18,77,78,0,26.06,8.8,127,"Intervalo 1","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3078",6.7,17,80,79,0,26.01,8,112,"Intervalo 1","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3079",18.7,13,75,78,0,26.11,7,127,"Intervalo 2","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3080",32,10,83,78,0,26.19,8.2,125,"Intervalo 4","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3081",34.3,9,96,76,0.009,26.48,5.7,93,"Intervalo 4","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3082",22.1,14,101,75,0.045,26.6,6.7,65,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3083",13.5,18,94,73,0.067,27.03,4.1,22,"Intervalo 2","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 3"
"3084",10.3,25,102,67,0.322,28.47,4.9,5,"Intervalo 2","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 1"
"3093",22,18,102,43,0.047,35.03,14.7,110,"Intervalo 3","Intervalo 2",NA,"Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2",NA
"3094",17,15,120,52,0.001,33,14.1,94,"Intervalo 2","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 4","Intervalo 2",NA
"3095",13.3,17,93,56,0,31.44,11.7,74,"Intervalo 2","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 4","Intervalo 2",NA
"3096",13.9,16,73,60,0,30.23,10.4,87,"Intervalo 2","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 4","Intervalo 2",NA
"3097",12.7,16,65,63,0,29.36,14.7,121,"Intervalo 2","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3100",9.3,10,69,75,0,26.71,11,112,"Intervalo 1","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3101",14.6,7,53,74,0,26.59,10.5,117,"Intervalo 2","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3104",26.3,6,72,78,0,25.15,9.1,95,"Intervalo 3","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3105",33.3,6,57,76,0.031,25.34,9,87,"Intervalo 4","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3106",27.1,9,64,73,0.121,26,10.3,91,"Intervalo 3","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3108",22.9,18,87,62,0.268,28.95,11.3,128,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3109",22.6,19,93,60,0.264,29.78,8.5,73,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3110",22.2,24,79,55,0.349,31.16,8.9,93,"Intervalo 3","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 4","Intervalo 1",NA
"3111",23.5,23,86,51,0.178,31.75,12.9,139,"Intervalo 3","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 4","Intervalo 2",NA
"3112",22.1,20,106,51,0.064,31.12,16,153,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 4","Intervalo 2",NA
"3113",34.1,14,138,49,0.045,31.27,12.9,133,"Intervalo 4","Intervalo 2",NA,"Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2",NA
"3114",42.1,11,135,49,0.042,31.54,11.8,123,"Intervalo 5","Intervalo 2",NA,"Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2",NA
"3116",19.8,13,114,58,0.002,30.31,14.1,81,"Intervalo 2","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 4","Intervalo 2",NA
"3117",21,10,98,62,0,29.64,9,97,"Intervalo 3","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3118",14.8,11,73,65,0,28.72,14.6,94,"Intervalo 2","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3120",14.7,10,79,71,0,26.96,15.1,119,"Intervalo 2","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3121",10.5,10,64,73,0,26.21,13.6,119,"Intervalo 2","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3123",2.9,14,54,77,0,25.23,9.8,84,"Intervalo 1","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3124",2.5,14,42,80,0,24.62,7.8,95,"Intervalo 1","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3125",6.8,11,42,87,0,23.76,6.1,92,"Intervalo 1","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3126",16.5,8,50,87,0,23.81,8,145,"Intervalo 2","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3127",26.3,6,37,87,0,23.87,9.4,138,"Intervalo 3","Intervalo 1","Intervalo 4",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3128",30.1,6,50,86,0.008,24.17,7.8,120,"Intervalo 4","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3129",35.8,6,74,84,0.018,24.42,10.7,133,"Intervalo 4","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3131",22.7,12,70,77,0.315,26.02,15.8,131,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3132",19.9,15,78,67,0.298,27.73,16,133,"Intervalo 2","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3134",23.9,21,74,51,0.512,31.43,14.1,124,"Intervalo 3","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 4","Intervalo 2",NA
"3135",20.5,22,77,42,0.587,33.33,15.9,121,"Intervalo 3","Intervalo 3",NA,"Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2",NA
"3136",24.9,19,82,36,0.578,34.58,15.7,118,"Intervalo 3","Intervalo 2",NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"3137",21.5,19,91,34,0.486,34.81,16.9,123,"Intervalo 3","Intervalo 2",NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"3142",16.2,11,111,55,0,28.1,16.3,108,"Intervalo 2","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3143",14.9,11,104,59,0,26.86,14.7,106,"Intervalo 2","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3144",9.2,13,78,64,0,25.69,14.5,100,"Intervalo 1","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3145",6.4,14,87,69,0,24.74,10.8,88,"Intervalo 1","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3146",8.5,13,44,70,0,24.45,8.2,106,"Intervalo 1","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3147",8.7,13,47,71,0,24.06,8.7,118,"Intervalo 1","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3150",19.8,10,44,79,0,22.6,10.3,128,"Intervalo 2","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3151",38.6,6,53,81,0,22.28,9.9,130,"Intervalo 4","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3152",33.7,6,63,82,0.018,22.22,11,137,"Intervalo 4","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3153",27.5,8,64,80,0.06,22.83,7.9,138,"Intervalo 3","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3154",26.8,9,66,76,0.118,23.61,6.3,130,"Intervalo 3","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3155",22.8,13,64,71,0.232,24.99,6,141,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3156",21.2,24,69,63,0.541,27.04,8.2,150,"Intervalo 3","Intervalo 3",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3157",23,34,94,53,0.672,29.62,8.9,116,"Intervalo 3","Intervalo 4",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3158",18.8,30,91,46,0.694,31.62,10.6,126,"Intervalo 2","Intervalo 3",NA,"Intervalo 5","Intervalo 1","Intervalo 4","Intervalo 2",NA
"3159",22.1,29,80,35,0.692,33.99,14,133,"Intervalo 3","Intervalo 3",NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"3160",27.5,27,84,28,0.622,35.43,13.8,123,"Intervalo 3","Intervalo 3",NA,"Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2",NA
"3161",22,31,83,23,0.509,36.25,18.1,136,"Intervalo 3","Intervalo 4",NA,"Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2",NA
"3162",25.9,29,78,22,0.336,36.59,16.1,128,"Intervalo 3","Intervalo 3",NA,"Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2",NA
"3163",38.8,20,72,21,0.173,36.41,13.1,111,"Intervalo 4","Intervalo 2",NA,"Intervalo 3","Intervalo 1","Intervalo 4","Intervalo 2",NA
"3164",31.3,16,77,31,0.063,34.36,15.7,97,"Intervalo 4","Intervalo 2",NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 2",NA
"3166",21.1,12,92,53,0,29.29,15.5,109,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3167",18.6,13,86,59,0,27.46,16.7,126,"Intervalo 2","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3168",20,11,60,63,0,26.4,11.8,110,"Intervalo 2","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3169",11.7,14,60,68,0,25.07,11.5,99,"Intervalo 2","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3170",11.1,14,60,73,0,24.08,11,101,"Intervalo 2","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3171",12.8,13,54,75,0,23.8,8.4,120,"Intervalo 2","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3172",9,14,44,77,0,23.51,10,128,"Intervalo 1","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3173",9,15,43,78,0,23.37,10.3,124,"Intervalo 1","Intervalo 2","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 2",NA
"3174",20.4,10,43,77,0,23.52,7.2,96,"Intervalo 3","Intervalo 1","Intervalo 5",NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3175",33.5,9,53,77,0,23.39,8.1,99,"Intervalo 4","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3176",47.6,7,57,76,0.024,23.51,7,102,"Intervalo 5","Intervalo 1",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3177",31.1,11,61,72,0.186,24.67,6.4,86,"Intervalo 4","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3178",23.2,14,57,68,0.177,25.43,4.7,102,"Intervalo 3","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3179",17,20,57,62,0.244,26.59,1.5,46,"Intervalo 2","Intervalo 2",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1","Intervalo 5"
"3180",15,31,66,55,0.491,28.17,3.6,60,"Intervalo 2","Intervalo 4",NA,NA,"Intervalo 1","Intervalo 3","Intervalo 1",NA
"3181",22.8,32,70,48,0.673,29.91,7.3,108,"Intervalo 3","Intervalo 4",NA,"Intervalo 5","Intervalo 1","Intervalo 3","Intervalo 1",NA
"3182",23.4,46,82,39,0.705,31.86,8.1,94,"Intervalo 3","Intervalo 5",NA,"Intervalo 4","Intervalo 1","Intervalo 4","Intervalo 1",NA
